concurrency,trials,requests_per_trial,total_successes,total_failures,throughput_mean_per_s,throughput_ci95_per_s,client_mean_ms,client_mean_ci95_ms,client_p95_ms,client_p95_ci95_ms,client_p99_ms,client_p99_ci95_ms,internal_mean_ms,internal_mean_ci95_ms,internal_p95_ms,internal_p95_ci95_ms
1,5,2000,10000,0,810.1045377995688,12.823505430564225,1.2199799787,0.01955340539506276,1.58603667,0.06543732505800505,2.0830948019999997,0.11417068559510794,0.7103425241,0.013152072943927626,0.9100410099999999,0.05078984914764621
5,5,2000,10000,0,1365.135769524089,17.15294646922133,3.6003387226,0.04453171807732697,5.799474289999999,0.1901921331231398,7.9265368359999995,0.5936996040208606,2.3639537643,0.03055364521789038,4.09937856,0.08487269529072476
10,5,2000,10000,0,1134.5905384760895,27.001219768266314,8.738428331200002,0.20672511876244049,19.61463065,0.428467468020479,28.777361831999997,1.5051932569854996,7.1407885818,0.17252057618334735,17.716787669999995,0.570500219488664
25,5,2000,10000,0,825.8152953799956,13.717298996452868,29.7983244743,0.3902201282738336,72.8027468,2.5081944229557886,108.792603798,11.006568878118836,17.732148627199997,15.141586207155115,48.03859221,35.959658543561346
50,5,2000,10000,0,723.3872284183624,174.58917448161753,69.9837083653,17.469221817815594,195.91568458999998,71.45054373265104,315.082445716,124.62654324848144,42.2296066108,18.302823209332182,128.75341666999998,32.72838923018697
100,5,2000,10000,0,345.3661232472248,26.186839260892413,284.0955604994,20.880772851530054,981.6545552799998,144.24668206581737,1553.2744956659997,304.3407697031373,3.259586992,0.7789632973764857,12.04615862999999,8.14289312685427
